RRP,dayofweek,month,day,season,is_weekend,is_month_start,is_month_end,is_quarter_start,topattn,attention,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,cloud_cover,wind_speed_10m,ds,unique_id,y
83.74,1,8,28,3,0,0,0,0,-0.24017051,-0.0014692148,5.13,78.94,0.0,1020.5,2.7,8.945,2018-08-28 12:00:00,True,5685.11
89.98,1,8,28,3,0,0,0,0,-0.078533866,0.08825526,2.277,89.2,0.0,1020.5,0.9,10.97,2018-08-28 13:00:00,True,5661.74
93.52,1,8,28,3,0,0,0,0,0.5220997,0.14642183,3.828,82.8,0.0,1020.5,0.0,6.99,2018-08-28 14:00:00,True,5726.5
93.16,1,8,28,3,0,0,0,0,-0.5257763,0.35283282,1.028,90.4,0.0,1020.5,0.0,5.41,2018-08-28 15:00:00,True,5651.45
103.38,1,8,28,3,0,0,0,0,-0.9520984,-0.042485368,0.378,94.0,0.0,1020.5,0.0,3.707,2018-08-28 16:00:00,True,5742.11
97.93,1,8,28,3,0,0,0,0,1.2076929,0.021142125,-0.622,95.7,0.0,1020.0,0.0,2.902,2018-08-28 17:00:00,True,6107.0
133.99,1,8,28,3,0,0,0,0,0.29191497,0.016296357,-1.122,96.75,0.0,1019.5,0.0,2.742,2018-08-28 18:00:00,True,6665.44
290.0,1,8,28,3,0,0,0,0,0.10302955,0.1785299,-1.422,98.2,0.0,1019.5,0.0,3.318,2018-08-28 19:00:00,True,7108.12
212.81,1,8,28,3,0,0,0,0,-0.072777376,0.06696149,-1.622,98.56,0.0,1020.0,3.6,3.26,2018-08-28 20:00:00,True,6851.96
120.07,1,8,28,3,0,0,0,0,-0.15772294,0.16391687,-1.172,98.56,0.0,1020.0,0.0,4.215,2018-08-28 21:00:00,True,6541.59
128.84,1,8,28,3,0,0,0,0,-0.10953894,0.110528916,1.028,93.4,0.0,1020.5,0.9,6.297,2018-08-28 22:00:00,True,6064.83
102.71,1,8,28,3,0,0,0,0,0.5195121,0.0771977,5.38,77.3,0.0,1020.5,0.9,3.6,2018-08-28 23:00:00,True,5540.63
107.5,2,8,29,3,0,0,0,0,-0.24016497,0.07117148,7.977,62.4,0.0,1020.0,0.0,3.22,2018-08-29 00:00:00,True,5616.24
90.87,2,8,29,3,0,0,0,0,-0.07860961,0.122118115,10.03,56.53,0.0,1020.0,0.0,2.277,2018-08-29 01:00:00,True,5227.66
92.98,2,8,29,3,0,0,0,0,0.5220983,0.08029985,11.125,54.44,0.0,1019.5,0.0,2.812,2018-08-29 02:00:00,True,4949.34
81.35,2,8,29,3,0,0,0,0,-0.5259372,0.058231223,11.93,53.3,0.0,1018.5,1.5,3.416,2018-08-29 03:00:00,True,4679.87
57.44,2,8,29,3,0,0,0,0,-0.9520962,0.09597636,12.33,53.62,0.0,1018.0,0.0,4.734,2018-08-29 04:00:00,True,4593.64
64.82,2,8,29,3,0,0,0,0,1.207582,0.12876502,12.28,55.72,0.0,1017.5,0.0,5.86,2018-08-29 05:00:00,True,4687.24
96.84,2,8,29,3,0,0,0,0,0.29193303,0.04446661,11.93,58.44,0.0,1017.5,0.0,6.49,2018-08-29 06:00:00,True,5228.3
222.79,2,8,29,3,0,0,0,0,0.10318002,0.037831325,10.78,65.06,0.0,1017.0,0.0,8.29,2018-08-29 07:00:00,True,6286.69
282.85,2,8,29,3,0,0,0,0,-0.072759435,0.083118625,6.58,85.56,0.0,1017.0,0.0,7.492,2018-08-29 08:00:00,True,6829.09
140.0,2,8,29,3,0,0,0,0,-0.15773167,0.123832874,5.027,91.0,0.0,1016.5,0.0,9.34,2018-08-29 09:00:00,True,6591.52
91.8,2,8,29,3,0,0,0,0,-0.10942744,0.08470851,4.63,90.3,0.0,1017.0,0.0,9.695,2018-08-29 10:00:00,True,6241.1
72.0,2,8,29,3,0,0,0,0,0.5195085,0.17157757,4.027,92.56,0.0,1017.0,0.0,6.88,2018-08-29 11:00:00,True,5783.75
72.0,2,8,29,3,0,0,0,0,-0.23965682,0.13900752,4.227,90.94,0.0,1017.0,0.0,7.992,2018-08-29 12:00:00,True,5470.05
69.48,2,8,29,3,0,0,0,0,-0.07775813,0.06348363,3.178,87.7,0.0,1016.5,0.0,8.31,2018-08-29 13:00:00,True,5247.0
66.45,2,8,29,3,0,0,0,0,0.5191836,0.12987666,3.578,75.94,0.0,1016.0,0.0,10.805,2018-08-29 14:00:00,True,5097.58
64.46,2,8,29,3,0,0,0,0,-0.51769227,0.035764825,4.18,69.94,0.0,1015.5,30.0,13.28,2018-08-29 15:00:00,True,5178.9
72.09,2,8,29,3,0,0,0,0,-0.9512537,-0.049885977,4.63,67.5,0.0,1015.0,30.0,11.88,2018-08-29 16:00:00,True,5322.32
93.08,2,8,29,3,0,0,0,0,1.2144042,0.18146354,4.83,65.4,0.0,1014.5,30.0,12.09,2018-08-29 17:00:00,True,5764.65
112.01,2,8,29,3,0,0,0,0,0.29533482,-0.023842735,5.33,61.3,0.0,1014.5,29.1,12.29,2018-08-29 18:00:00,True,6343.92
272.46,2,8,29,3,0,0,0,0,0.09865786,-0.0050676763,5.277,60.2,0.0,1014.0,37.8,12.68,2018-08-29 19:00:00,True,6810.04
145.22,2,8,29,3,0,0,0,0,-0.072021395,0.19795246,5.727,57.9,0.0,1014.5,52.8,13.78,2018-08-29 20:00:00,True,6611.27
187.41,2,8,29,3,0,0,0,0,-0.15682167,0.04010861,6.38,55.56,0.0,1014.0,66.6,16.58,2018-08-29 21:00:00,True,6273.25
84.92,2,8,29,3,0,0,0,0,-0.11638833,0.13290268,8.28,52.12,0.0,1014.5,88.8,18.16,2018-08-29 22:00:00,True,5840.17
83.3,2,8,29,3,0,0,0,0,0.52133477,0.2526355,9.78,50.7,0.0,1014.0,90.0,20.88,2018-08-29 23:00:00,True,5353.54
87.08,3,8,30,3,0,0,0,0,-0.23553133,0.087882034,10.58,54.7,0.0,1014.5,88.8,17.23,2018-08-30 00:00:00,True,5405.48
30.23,3,8,30,3,0,0,0,0,-0.07441325,0.04422665,11.08,53.66,0.0,1014.5,90.0,18.52,2018-08-30 01:00:00,True,5018.17
5.52,3,8,30,3,0,0,0,0,0.53787035,0.051030625,11.58,53.22,0.0,1013.5,90.0,19.81,2018-08-30 02:00:00,True,4660.59
0.0,3,8,30,3,0,0,0,0,-0.55495876,0.3578287,12.28,54.56,0.1,1012.0,90.0,19.3,2018-08-30 03:00:00,True,4322.02
-0.01,3,8,30,3,0,0,0,0,-0.9558368,0.072597034,11.23,66.3,0.9,1011.5,90.0,18.86,2018-08-30 04:00:00,True,4200.51
0.0,3,8,30,3,0,0,0,0,1.1830456,0.12654708,10.23,78.4,1.3,1011.0,90.0,16.75,2018-08-30 05:00:00,True,4270.2
27.08,3,8,30,3,0,0,0,0,0.26939192,0.23958993,9.73,81.0,0.9,1010.0,90.0,16.83,2018-08-30 06:00:00,True,4749.74
258.67,3,8,30,3,0,0,0,0,0.10269812,0.13776636,9.53,76.94,0.2,1009.5,88.8,18.67,2018-08-30 07:00:00,True,5914.4
162.52,3,8,30,3,0,0,0,0,-0.08193673,0.0076895356,9.23,74.0,0.0,1009.0,82.8,16.92,2018-08-30 08:00:00,True,6438.41
110.64,3,8,30,3,0,0,0,0,-0.15384665,-0.06367904,9.08,70.94,0.0,1008.0,60.9,15.31,2018-08-30 09:00:00,True,6487.71
104.84,3,8,30,3,0,0,0,0,-0.08315603,0.04698986,9.48,62.97,0.0,1007.0,53.1,17.78,2018-08-30 10:00:00,True,6410.1
90.59,3,8,30,3,0,0,0,0,0.49962503,0.04756878,10.53,56.66,0.0,1006.5,62.1,21.42,2018-08-30 11:00:00,True,6224.04
88.94,3,8,30,3,0,0,0,0,-0.2323019,0.10284016,11.18,44.84,0.0,1005.5,84.9,17.42,2018-08-30 12:00:00,True,6278.83
96.81,3,8,30,3,0,0,0,0,-0.073756285,0.149103,11.625,32.12,0.0,1004.5,64.2,18.2,2018-08-30 13:00:00,True,6314.52
94.71,3,8,30,3,0,0,0,0,0.54257846,0.283372,11.08,30.55,0.0,1003.5,28.5,11.44,2018-08-30 14:00:00,True,6419.01
93.14,3,8,30,3,0,0,0,0,-0.5689812,0.045855064,11.08,30.44,0.0,1003.5,30.0,15.98,2018-08-30 15:00:00,True,6360.0
99.57,3,8,30,3,0,0,0,0,-0.95342255,0.22299767,11.98,29.12,0.0,1001.5,90.0,19.86,2018-08-30 16:00:00,True,6422.77
127.51,3,8,30,3,0,0,0,0,1.172749,0.1415203,11.48,34.72,0.0,1000.5,65.4,12.73,2018-08-30 17:00:00,True,6598.18
145.37,3,8,30,3,0,0,0,0,0.2601725,-0.0019049546,10.48,40.28,0.0,999.0,57.0,9.23,2018-08-30 18:00:00,True,6904.57
231.22,3,8,30,3,0,0,0,0,0.10563439,0.031850692,10.03,43.7,0.0,998.5,91.2,8.555,2018-08-30 19:00:00,True,6876.39
169.14,3,8,30,3,0,0,0,0,-0.08313677,0.1988829,10.375,47.28,0.0,998.5,93.6,9.34,2018-08-30 20:00:00,True,6579.92
119.21,3,8,30,3,0,0,0,0,-0.15501393,0.0889919,9.98,53.94,0.0,998.0,89.1,12.31,2018-08-30 21:00:00,True,6219.67
80.04,3,8,30,3,0,0,0,0,-0.07529638,0.12507387,11.03,51.4,0.0,998.5,100.0,20.67,2018-08-30 22:00:00,True,5641.02
78.86,3,8,30,3,0,0,0,0,0.49052876,-0.07677322,9.83,63.97,0.3,998.5,92.1,18.22,2018-08-30 23:00:00,True,5146.66
85.35,4,8,31,3,0,0,1,0,-0.22124952,0.16385365,9.93,78.9,0.5,997.0,90.6,18.89,2018-08-31 00:00:00,True,5196.85
69.06,4,8,31,3,0,0,1,0,-0.07441782,0.048709992,10.28,79.75,0.5,996.5,90.9,19.08,2018-08-31 01:00:00,True,4848.84
35.62,4,8,31,3,0,0,1,0,0.5517561,-0.0064428053,10.875,80.06,0.2,996.0,93.3,16.81,2018-08-31 02:00:00,True,4448.35
11.49,4,8,31,3,0,0,1,0,-0.60399985,0.085527994,12.93,71.2,0.0,995.0,99.0,20.92,2018-08-31 03:00:00,True,4067.89
18.49,4,8,31,3,0,0,1,0,-0.94469243,0.13746838,14.48,61.97,0.0,995.0,32.4,16.6,2018-08-31 04:00:00,True,4058.9
34.77,4,8,31,3,0,0,1,0,1.1508024,0.102763824,16.23,50.12,0.1,995.0,49.8,16.27,2018-08-31 05:00:00,True,4082.15
45.58,4,8,31,3,0,0,1,0,0.23797414,-0.07308177,16.28,50.7,0.0,995.0,91.5,13.625,2018-08-31 06:00:00,True,4472.75
108.32,4,8,31,3,0,0,1,0,0.10569097,0.27289492,15.18,56.66,0.1,996.0,45.3,13.695,2018-08-31 07:00:00,True,5492.42
179.01,4,8,31,3,0,0,1,0,-0.08575876,0.06352564,13.53,62.8,0.0,997.0,76.2,12.88,2018-08-31 08:00:00,True,6062.7
221.77,4,8,31,3,0,0,1,0,-0.15508421,0.15696429,12.58,67.75,0.0,998.0,67.5,13.05,2018-08-31 09:00:00,True,6289.85
264.33,4,8,31,3,0,0,1,0,-0.059635736,0.29462528,11.58,73.1,0.0,999.0,48.0,11.44,2018-08-31 10:00:00,True,6324.85
247.51,4,8,31,3,0,0,1,0,0.4703949,-0.06447104,11.03,77.1,0.0,1000.0,31.2,11.12,2018-08-31 11:00:00,True,6237.0
142.85,4,8,31,3,0,0,1,0,-0.22234568,0.04969278,10.93,86.3,0.0,1001.0,44.7,14.516,2018-08-31 12:00:00,True,6161.55
105.33,4,8,31,3,0,0,1,0,-0.073473506,0.14741616,10.78,87.44,0.0,1001.5,36.9,15.23,2018-08-31 13:00:00,True,5879.66
104.48,4,8,31,3,0,0,1,0,0.55156505,-0.097642995,10.28,88.9,0.0,1002.0,22.5,14.266,2018-08-31 14:00:00,True,5712.52
96.48,4,8,31,3,0,0,1,0,-0.6007148,0.08834972,9.78,90.4,0.0,1002.5,20.4,13.2,2018-08-31 15:00:00,True,5665.22
95.29,4,8,31,3,0,0,1,0,-0.9459467,0.069902696,9.73,90.06,0.0,1003.0,25.8,13.01,2018-08-31 16:00:00,True,5507.74
97.0,4,8,31,3,0,0,1,0,1.1532817,0.24010022,9.98,88.25,0.0,1003.0,40.8,13.9,2018-08-31 17:00:00,True,5648.85
131.56,4,8,31,3,0,0,1,0,0.23909593,0.04184511,10.125,88.9,0.0,1003.0,96.0,13.914,2018-08-31 18:00:00,True,6047.53
149.39,4,8,31,3,0,0,1,0,0.1045908,-0.024339773,10.28,86.8,0.2,1004.0,100.0,14.78,2018-08-31 19:00:00,True,6246.58
144.51,4,8,31,3,0,0,1,0,-0.08554889,0.13471359,10.625,87.1,0.2,1005.5,100.0,19.69,2018-08-31 20:00:00,True,6015.47
128.84,4,8,31,3,0,0,1,0,-0.15468767,0.107506216,10.53,83.94,0.0,1007.0,56.1,19.69,2018-08-31 21:00:00,True,5702.87
102.06,4,8,31,3,0,0,1,0,-0.06077046,0.08133265,10.83,79.5,0.0,1008.0,57.9,19.39,2018-08-31 22:00:00,True,5377.47
117.82,4,8,31,3,0,0,1,0,0.47170356,0.00094214577,11.93,71.2,0.0,1009.0,66.9,16.56,2018-08-31 23:00:00,True,4971.97
115.37,5,9,1,4,1,1,0,0,-0.22254871,0.015772527,12.625,64.1,0.0,1008.5,99.3,21.83,2018-09-01 00:00:00,True,5099.0
79.44,5,9,1,4,1,1,0,0,-0.07339543,0.2258693,12.875,62.88,0.1,1009.0,100.0,25.0,2018-09-01 01:00:00,True,4646.73
63.43,5,9,1,4,1,1,0,0,0.5514526,0.1097675,11.73,70.94,0.1,1009.5,100.0,20.39,2018-09-01 02:00:00,True,4354.56
45.63,5,9,1,4,1,1,0,0,-0.6000722,0.17159879,11.48,71.4,0.1,1009.5,100.0,17.88,2018-09-01 03:00:00,True,4049.97
54.51,5,9,1,4,1,1,0,0,-0.9462,0.114308916,10.93,75.06,0.2,1010.0,100.0,15.63,2018-09-01 04:00:00,True,3830.47
52.71,5,9,1,4,1,1,0,0,1.1537259,0.09784329,10.68,76.06,0.3,1010.5,100.0,14.83,2018-09-01 05:00:00,True,3785.32
66.6,5,9,1,4,1,1,0,0,0.23944801,0.23855384,10.08,81.6,0.2,1011.0,100.0,12.414,2018-09-01 06:00:00,True,3943.86
97.75,5,9,1,4,1,1,0,0,0.104520634,0.21730475,9.48,86.44,0.4,1012.0,100.0,10.516,2018-09-01 07:00:00,True,4338.49
122.47,5,9,1,4,1,1,0,0,-0.0854896,0.03465045,8.48,84.0,0.8,1013.5,100.0,14.19,2018-09-01 08:00:00,True,4791.33
115.23,5,9,1,4,1,1,0,0,-0.15456869,0.380278,8.28,81.7,0.0,1014.0,50.7,12.5,2018-09-01 09:00:00,True,4821.87
111.65,5,9,1,4,1,1,0,0,-0.060975045,0.2955845,7.977,79.1,0.0,1015.0,40.2,12.6,2018-09-01 10:00:00,True,4745.03
110.47,5,9,1,4,1,1,0,0,0.47200754,-0.08326003,6.88,85.3,0.0,1015.5,33.9,7.17,2018-09-01 11:00:00,True,4701.62
82.0,5,9,1,4,1,1,0,0,-0.23252878,0.14407484,6.93,83.25,0.0,1015.5,99.3,8.48,2018-09-01 12:00:00,True,4661.3
90.51,5,9,1,4,1,1,0,0,-0.08109802,0.11313818,6.527,84.94,0.0,1015.5,82.2,9.36,2018-09-01 13:00:00,True,4734.88
76.83,5,9,1,4,1,1,0,0,0.538605,0.14917745,6.43,84.94,0.0,1016.0,28.2,9.39,2018-09-01 14:00:00,True,4779.08
85.35,5,9,1,4,1,1,0,0,-0.57701415,0.085636735,5.08,88.1,0.0,1016.0,30.9,7.594,2018-09-01 15:00:00,True,4886.81
86.13,5,9,1,4,1,1,0,0,-0.94889736,0.25668606,4.777,86.9,0.0,1016.0,91.2,7.695,2018-09-01 16:00:00,True,5025.67
110.71,5,9,1,4,1,1,0,0,1.1665243,0.15605296,5.43,85.44,0.1,1016.0,82.5,9.96,2018-09-01 17:00:00,True,5364.79
159.12,5,9,1,4,1,1,0,0,0.2644916,0.1293326,5.477,86.6,0.0,1016.5,100.0,11.305,2018-09-01 18:00:00,True,5822.34
199.07,5,9,1,4,1,1,0,0,0.11880575,0.13797015,5.58,87.9,0.0,1017.0,73.2,7.56,2018-09-01 19:00:00,True,5983.25
150.36,5,9,1,4,1,1,0,0,-0.07925075,-0.00071454543,5.68,87.0,0.0,1018.0,91.5,8.67,2018-09-01 20:00:00,True,5721.85
159.62,5,9,1,4,1,1,0,0,-0.15760748,-0.04455769,5.527,86.4,0.1,1018.5,78.3,9.75,2018-09-01 21:00:00,True,5596.73
121.16,5,9,1,4,1,1,0,0,-0.07232316,0.14238201,6.777,83.8,0.0,1019.0,56.4,8.64,2018-09-01 22:00:00,True,5397.44
119.48,5,9,1,4,1,1,0,0,0.49411967,0.22621696,8.68,78.4,0.0,1020.0,23.7,10.484,2018-09-01 23:00:00,True,5168.9
120.31,6,9,2,4,1,0,0,0,-0.23433568,0.22382621,10.43,72.7,0.2,1020.0,70.2,11.12,2018-09-02 00:00:00,True,5349.36
118.24,6,9,2,4,1,0,0,0,-0.0811096,0.20376877,11.125,66.06,0.2,1020.0,99.3,15.984,2018-09-02 01:00:00,True,4915.41
116.63,6,9,2,4,1,0,0,0,0.53683084,0.18181711,11.48,60.2,0.0,1020.0,100.0,16.39,2018-09-02 02:00:00,True,4584.5
115.46,6,9,2,4,1,0,0,0,-0.57049567,0.25022724,11.33,59.53,0.0,1020.0,100.0,18.44,2018-09-02 03:00:00,True,4283.95
111.42,6,9,2,4,1,0,0,0,-0.9495461,0.022550413,11.33,61.0,0.0,1020.0,87.0,19.61,2018-09-02 04:00:00,True,4197.18
91.83,6,9,2,4,1,0,0,0,1.1711476,0.13861114,11.125,63.16,0.0,1020.5,54.6,18.75,2018-09-02 05:00:00,True,4131.08
116.85,6,9,2,4,1,0,0,0,0.2686745,0.007188345,10.43,70.44,0.0,1021.0,68.4,19.92,2018-09-02 06:00:00,True,4253.38
122.74,6,9,2,4,1,0,0,0,0.11817959,-0.05819859,9.875,73.3,0.0,1021.5,72.6,13.555,2018-09-02 07:00:00,True,4545.93
126.16,6,9,2,4,1,0,0,0,-0.07883757,-0.012886402,8.125,83.4,0.0,1022.0,60.6,5.496,2018-09-02 08:00:00,True,4767.29
139.25,6,9,2,4,1,0,0,0,-0.15794991,0.056203853,7.13,88.94,0.0,1022.5,32.7,8.555,2018-09-02 09:00:00,True,4947.28
125.26,6,9,2,4,1,0,0,0,-0.07596802,0.037230108,6.727,89.25,0.0,1023.5,25.5,9.18,2018-09-02 10:00:00,True,4801.06
123.99,6,9,2,4,1,0,0,0,0.4982793,0.20920534,6.33,87.94,0.0,1024.0,44.1,8.71,2018-09-02 11:00:00,True,4747.91
121.04,6,9,2,4,1,0,0,0,-0.23950222,0.0800117,6.527,88.56,0.0,1024.0,58.8,7.63,2018-09-02 12:00:00,True,4635.75
119.36,6,9,2,4,1,0,0,0,-0.07934857,0.06662909,5.93,87.94,0.0,1024.0,100.0,6.57,2018-09-02 13:00:00,True,4626.38
122.43,6,9,2,4,1,0,0,0,0.52925843,0.09701548,7.027,79.0,0.0,1025.0,100.0,6.12,2018-09-02 14:00:00,True,4638.58
117.12,6,9,2,4,1,0,0,0,-0.54384995,0.15911719,6.68,82.3,0.0,1025.0,100.0,4.68,2018-09-02 15:00:00,True,4731.36
110.6,6,9,2,4,1,0,0,0,-0.9544745,0.049039558,7.33,83.56,0.0,1025.0,100.0,6.152,2018-09-02 16:00:00,True,4915.32
108.61,6,9,2,4,1,0,0,0,1.1925809,0.19593383,6.277,92.7,0.0,1024.0,47.4,6.727,2018-09-02 17:00:00,True,5186.37
196.8,6,9,2,4,1,0,0,0,0.2825197,0.12236413,6.527,90.1,0.0,1025.0,32.7,4.734,2018-09-02 18:00:00,True,5670.92
249.13,6,9,2,4,1,0,0,0,0.108168274,-0.035576724,4.33,93.9,0.0,1025.0,27.0,4.105,2018-09-02 19:00:00,True,6137.15
210.01,6,9,2,4,1,0,0,0,-0.07564601,0.1663844,3.527,95.2,0.0,1025.0,18.9,2.969,2018-09-02 20:00:00,True,5987.29
163.53,6,9,2,4,1,0,0,0,-0.15728006,0.068401,4.777,91.94,0.0,1026.0,13.8,1.08,2018-09-02 21:00:00,True,5815.65
128.18,6,9,2,4,1,0,0,0,-0.09305803,-0.094777055,6.13,86.4,0.0,1027.0,13.5,1.61,2018-09-02 22:00:00,True,5497.1
111.9,6,9,2,4,1,0,0,0,0.51263976,-0.054013833,8.68,70.3,0.0,1028.0,9.3,0.72,2018-09-02 23:00:00,True,5123.24
127.87,0,9,3,4,0,0,0,0,-0.24024767,0.011774592,10.78,68.56,0.0,1028.0,6.6,4.395,2018-09-03 00:00:00,True,5175.62
123.3,0,9,3,4,0,0,0,0,-0.08028833,0.033671647,12.23,56.7,0.0,1028.0,18.3,9.88,2018-09-03 01:00:00,True,4887.17
81.01,0,9,3,4,0,0,0,0,0.5196404,0.20264275,12.98,52.1,0.0,1027.0,22.5,9.8,2018-09-03 02:00:00,True,4567.52
78.44,0,9,3,4,0,0,0,0,-0.5246602,0.29131863,13.43,50.06,0.0,1027.0,15.0,9.37,2018-09-03 03:00:00,True,4319.4
80.56,0,9,3,4,0,0,0,0,-0.9507971,0.3155533,13.33,52.22,0.0,1026.0,10.2,11.66,2018-09-03 04:00:00,True,4251.42
55.73,0,9,3,4,0,0,0,0,1.2089449,0.033264656,12.43,60.44,0.0,1026.0,44.7,13.2,2018-09-03 05:00:00,True,4313.29
79.59,0,9,3,4,0,0,0,0,0.2953458,0.062312126,12.08,65.1,0.0,1026.0,38.4,12.52,2018-09-03 06:00:00,True,4785.1
194.01,0,9,3,4,0,0,0,0,0.10574192,-0.033834513,11.08,69.56,0.0,1026.0,3.0,14.055,2018-09-03 07:00:00,True,5857.64
285.96,0,9,3,4,0,0,0,0,-0.07141885,0.18610404,8.93,81.75,0.0,1027.0,4.2,8.21,2018-09-03 08:00:00,True,6305.09
145.76,0,9,3,4,0,0,0,0,-0.15884347,0.031777177,7.477,88.4,0.0,1027.0,6.6,7.17,2018-09-03 09:00:00,True,6184.87
122.5,0,9,3,4,0,0,0,0,-0.11165812,0.02899719,6.977,85.56,0.0,1028.0,1.2,7.42,2018-09-03 10:00:00,True,5820.61
127.97,0,9,3,4,0,0,0,0,0.52117,0.03511501,5.63,90.06,0.0,1028.0,0.0,7.992,2018-09-03 11:00:00,True,5572.93
129.86,0,9,3,4,0,0,0,0,-0.24016218,0.06551645,5.38,91.3,0.0,1028.0,1.8,9.0,2018-09-03 12:00:00,True,5497.39
126.63,0,9,3,4,0,0,0,0,-0.08026822,-0.07977879,6.63,87.7,0.0,1027.0,0.0,6.52,2018-09-03 13:00:00,True,5339.13
127.39,0,9,3,4,0,0,0,0,0.5185357,0.07508091,5.027,93.25,0.0,1027.0,0.0,3.416,2018-09-03 14:00:00,True,5350.88
128.98,0,9,3,4,0,0,0,0,-0.5223171,0.06518816,3.129,97.9,0.0,1027.0,0.0,6.926,2018-09-03 15:00:00,True,5272.55
137.9,0,9,3,4,0,0,0,0,-0.9504869,-0.004028976,2.328,98.56,0.0,1027.0,0.0,8.914,2018-09-03 16:00:00,True,5401.09
116.35,0,9,3,4,0,0,0,0,1.2109841,0.10670816,1.828,99.6,0.0,1026.0,0.9,7.754,2018-09-03 17:00:00,True,5714.45
203.96,0,9,3,4,0,0,0,0,0.29666653,0.15404162,2.229,100.0,0.0,1026.0,84.6,5.41,2018-09-03 18:00:00,True,6315.43
259.91,0,9,3,4,0,0,0,0,0.10474585,0.06552888,1.628,100.0,0.0,1026.0,85.5,5.41,2018-09-03 19:00:00,True,6657.7
130.17,0,9,3,4,0,0,0,0,-0.071137786,0.10566775,1.528,98.94,0.0,1027.0,0.0,5.938,2018-09-03 20:00:00,True,6460.24
124.91,0,9,3,4,0,0,0,0,-0.1586621,0.08284929,1.478,97.9,0.0,1027.0,0.0,5.69,2018-09-03 21:00:00,True,6170.27
118.25,0,9,3,4,0,0,0,0,-0.113841616,0.15000848,4.777,87.8,0.0,1027.0,0.0,7.09,2018-09-03 22:00:00,True,5772.8
112.99,0,9,3,4,0,0,0,0,0.52188265,-0.0158578,8.78,77.3,0.0,1027.0,0.9,4.582,2018-09-03 23:00:00,True,5311.98
112.59,1,9,4,4,0,0,0,0,-0.23993409,-0.08635468,11.68,68.75,0.0,1027.0,0.6,3.895,2018-09-04 00:00:00,True,5453.76
109.36,1,9,4,4,0,0,0,0,-0.07971606,0.017641732,14.73,59.34,0.0,1026.0,1.8,4.844,2018-09-04 01:00:00,True,5052.09
103.88,1,9,4,4,0,0,0,0,0.5175884,0.038907472,16.53,52.34,0.0,1025.0,8.7,5.09,2018-09-04 02:00:00,True,4706.78
92.57,1,9,4,4,0,0,0,0,-0.51903856,0.06757138,17.23,49.03,0.0,1024.0,33.9,6.297,2018-09-04 03:00:00,True,4521.39
86.76,1,9,4,4,0,0,0,0,-0.9502442,0.30190235,17.73,45.12,0.1,1023.5,36.6,6.637,2018-09-04 04:00:00,True,4436.85
81.68,1,9,4,4,0,0,0,0,1.2136784,0.0945346,17.88,43.94,0.0,1023.0,24.6,7.2,2018-09-04 05:00:00,True,4511.81
102.3,1,9,4,4,0,0,0,0,0.29769343,0.07865044,17.48,45.38,0.0,1022.5,18.3,4.35,2018-09-04 06:00:00,True,5012.92
261.38,1,9,4,4,0,0,0,0,0.10262935,0.19876982,15.98,61.7,0.0,1023.0,32.4,3.318,2018-09-04 07:00:00,True,6056.01
140.9,1,9,4,4,0,0,0,0,-0.070931464,-0.035211835,14.28,58.0,0.0,1023.0,25.5,6.49,2018-09-04 08:00:00,True,6499.36
126.98,1,9,4,4,0,0,0,0,-0.15818948,0.2238787,10.48,74.7,0.0,1023.0,2.4,9.0,2018-09-04 09:00:00,True,6163.13
102.31,1,9,4,4,0,0,0,0,-0.1165014,0.15176244,10.625,73.7,0.0,1023.0,1.8,9.61,2018-09-04 10:00:00,True,5734.37
96.39,1,9,4,4,0,0,0,0,0.5224926,0.00965029,9.78,83.3,0.0,1022.5,0.6,10.086,2018-09-04 11:00:00,True,5244.22
95.02,1,9,4,4,0,0,0,0,-0.23994595,0.28213426,7.83,90.9,0.0,1022.5,0.6,8.555,2018-09-04 12:00:00,True,4945.27
89.49,1,9,4,4,0,0,0,0,-0.08170064,0.11513207,6.727,90.2,0.0,1022.5,0.6,8.43,2018-09-04 13:00:00,True,4871.53
95.74,1,9,4,4,0,0,0,0,0.5267154,0.17821126,6.527,87.7,0.0,1022.0,13.2,8.53,2018-09-04 14:00:00,True,4928.29
96.53,1,9,4,4,0,0,0,0,-0.54391694,0.1760828,7.08,83.8,0.0,1022.0,21.0,8.89,2018-09-04 15:00:00,True,4985.37
96.42,1,9,4,4,0,0,0,0,-0.95261085,0.12743892,8.03,78.56,0.0,1021.5,17.7,10.24,2018-09-04 16:00:00,True,5117.9
107.53,1,9,4,4,0,0,0,0,1.1921816,0.08800957,8.48,75.7,0.0,1021.0,6.6,11.97,2018-09-04 17:00:00,True,5381.32
155.37,1,9,4,4,0,0,0,0,0.28620943,0.023174534,8.53,75.44,0.0,1020.5,4.2,13.1,2018-09-04 18:00:00,True,5885.69
238.55,1,9,4,4,0,0,0,0,0.11357334,0.11813646,8.98,73.7,0.0,1020.5,1.2,14.84,2018-09-04 19:00:00,True,6314.18
144.18,1,9,4,4,0,0,0,0,-0.07361524,0.20619653,9.48,71.75,0.0,1020.5,0.0,17.03,2018-09-04 20:00:00,True,6105.65
121.52,1,9,4,4,0,0,0,0,-0.15943727,-0.01593221,9.83,71.56,0.0,1020.5,0.6,19.14,2018-09-04 21:00:00,True,5847.28
